id,predicted_price
209931,20267.392023518365
209932,70417.75941411623
209933,61953.047684960984
209934,35761.29226890439
209935,58995.781028107594
209936,43740.84350264333
209937,261462.54963801228
209938,31378.374912105537
209939,1079308.4786751396
209940,32154.068674559654
209941,148370.93996243816
209942,69272.57918351941
209943,33727.79498414104
209944,16887.54974501483
209945,110349.09940367307
209946,119716.01785388886
209947,16965.753484557743
209948,19040.361260471975
209949,17132.444699861982
209950,95206.05052200975
209951,35969.35232623552
209952,203026.41023627785
209953,2367.824010850796
209954,117745.09377717675
209955,87648.09534797535
209956,78060.71582218895
209957,23375.497768082972
209958,26496.85401720825
209959,189281.9063183279
209960,134235.94796046545
209961,59203.011481228044
209962,15875.985308640404
209963,73489.3234307245
209964,178681.86335873633
209965,68565.81638494309
209966,48079.04456065096
209967,15444.57157031183
209968,212688.57627019702
209969,28116.860855166553
209970,16028.9378966865
209971,26166.55531736035
209972,19589.731458761085
209973,24724.671772747835
209974,254917.27695709266
209975,78426.07795346613
209976,139816.38915921864
209977,2789.5173796587915
209978,68203.24557509969
209979,136874.03892429618
209980,42143.65917351196
209981,201243.57322184756
209982,51247.81219675953
209983,15054.88983197114
209984,8416.679815742835
209985,268137.6529101361
209986,7060.188927024072
209987,14611.770015091293
209988,20554.46630167474
209989,407747.59487295686
209990,1816.1910285426493
209991,7088.070943760627
209992,-2576.9802134874917
209993,8988.011977532558
209994,109915.59710016462
209995,62104.1190011526
209996,16171.56604833401
209997,10177.37048938225
209998,121896.12091402346
209999,85739.10404703802
210000,64193.37879042029
210001,8235.408404438174
210002,120664.53634623592
210003,12741.538224036882
210004,20128.599812059616
210005,17064.55081430546
210006,22416.14686105975
210007,54858.68100913436
210008,69331.38106190269
210009,263599.64233470475
210010,54830.872860487245
210011,13251.962932085356
210012,91620.90689224529
210013,131643.1344632355
210014,32267.158717529823
210015,39088.91542123866
210016,77667.7937397921
210017,72133.3426850694
210018,66484.29527121593
210019,10930.555493888845
210020,83624.78706350713
210021,109782.216461237
210022,64607.85891779196
210023,145045.30580519597
210024,12031.167598009277
210025,33153.28461467425
210026,215064.722926952
210027,14241.24600767975
210028,14538.44477512726
210029,79333.90863200004
210030,2518.2459743528307
210031,20491.2287377187
210032,33021.34403506621
210033,90833.51519227072
210034,24907.57340516012
210035,37275.109297563715
210036,14080.082437843095
210037,223825.52140139177
210038,133437.21835587238
210039,219937.929370032
210040,37501.71834292574
210041,139196.68368281212
210042,14981.617893928975
210043,97813.48161734593
210044,82833.14107779914
210045,66153.19864925485
210046,13906.231579593903
210047,8220.966407248314
210048,53527.13074373119
210049,1320314.5987669718
210050,56508.87032360776
210051,13913.706753150389
210052,267126.3018770331
210053,30461.043139836438
210054,34740.11270240438
210055,23994.308641246364
210056,28204.71633370444
210057,45694.81820596829
210058,12058.199105451455
210059,66315.1163260757
210060,14422.533651717222
210061,82843.0159561378
210062,15537.98245411587
210063,529009.3963224052
210064,25485.960859690847
210065,77629.08223047532
210066,15642.425660481462
210067,14281.978974060272
210068,66280.34329978391
210069,13906.952793537715
210070,122192.17989965764
210071,90545.56929591231
210072,82708.27759955163
210073,240686.2734802535
210074,7079.65182817747
210075,73197.41044343109
210076,34415.622091551115
210077,25439.450447393363
210078,20699.331239406027
210079,459377.11919508927
210080,137766.07057528608
210081,19500.880405134703
210082,58445.90640433327
210083,5068.666604367107
210084,377327.29565006454
210085,82772.92449068933
210086,32841.840284981154
210087,26545.357729772328
210088,77961.00492157068
210089,133148.81333197697
210090,36926.37473467853
210091,111602.79374065607
210092,46355.34465611667
210093,57450.78172306428
210094,76573.86601993756
210095,52042.84292943578
210096,34814.460142226184
210097,465397.7568319097
210098,31253.311407750596
210099,8352.9487784339
210100,306898.59093241574
210101,50417.65858100305
210102,70454.62323434082
210103,37617.36859504228
210104,8188.642649958361
210105,304285.12119595055
210106,15753.017494484877
210107,12494.56546612578
210108,69048.92981266041
210109,39110.11916791817
210110,476413.15099760634
210111,49397.531846424215
210112,60751.79267111467
210113,95417.52148214917
210114,194108.12900615006
210115,12897.462720978103
210116,47165.40236827823
210117,15743.427251298817
210118,62047.83896796136
210119,313207.94695031695
210120,29462.65728449003
210121,633258.1119957474
210122,51361.75888529441
210123,10888.592510282106
210124,10855.512087366136
210125,12073.321832982492
210126,12274.095600476656
210127,126726.99132701459
210128,26017.792028254546
210129,53730.32805479631
210130,7709.509675399087
210131,127585.38630045232
210132,9113.300500319347
210133,111136.26993718359
210134,12276.868354730726
210135,20667.365050816745
210136,26277.331941673612
210137,16552.698328862007
210138,14498.662669755948
210139,5006.1464200828705
210140,14876.286870375785
210141,11550.938476739262
210142,12542.43876188443
210143,21175.71405724698
210144,7233.81629211289
210145,18651.970818493264
210146,38116.05168132711
210147,24625.72094178181
210148,15844.136577877423
210149,28640.56324675672
210150,119222.3051397964
210151,104866.2965307271
210152,48224.953874033075
210153,150543.54249384263
210154,22080.82152058512
210155,104405.21436806236
210156,24006.111462412937
210157,13834.370314592885
210158,70208.53293863926
210159,130508.89086065399
210160,130088.42114389403
210161,3645.8440022022914
210162,84946.72727360032
210163,29313.74935689487
210164,15514.590259911765
210165,45051.87360931916
210166,26555.103446050274
210167,29376.054448280895
210168,143346.22599934603
210169,19906.14088510687
210170,66900.27356861829
210171,21322.88983196402
210172,147016.86167698103
210173,16295.180625617024
210174,76032.18761032238
210175,24141.974319726196
210176,41747.46916691692
210177,43064.079339889075
210178,14721.089813084134
210179,33826.354407362785
210180,8259.937103956
210181,37139.90813520252
210182,28934.4293958079
210183,12990.270236770204
210184,25543.946832861377
210185,22836.369798462067
210186,541554.254649285
210187,21649.896097590623
210188,88674.6154843372
210189,55266.21266296289
210190,114762.21300796447
210191,168866.26233787317
210192,54817.31957706601
210193,1468170.4900585173
210194,20698.495340622998
210195,28391.14577584497
210196,8130.85320035414
210197,16345.555814872572
210198,17349.198682116243
210199,11587.607641329625
210200,16559.250122347345
210201,23257.561432845472
210202,12308.669504714464
210203,7158.417940359337
210204,9555.319085601863
210205,18764.89699549863
210206,33804.96059004753
210207,8728.125392865564
210208,27424.860775081757
210209,18658.04645698803
210210,6417.562939954623
210211,22094.756922781806
210212,16188.738947640766
210213,17873.17031145079
210214,22356.536977084597
210215,22740.01356015115
210216,209478.5683961976
210217,129294.14783204687
210218,13061.742426441364
210219,13649.230646089563
210220,75348.55119230157
210221,96575.88895163001
210222,194356.0346329199
210223,10221.18037795103
210224,9719.194361108748
210225,73980.09947193859
210226,44542.552445713896
210227,12083.001792956195
210228,9643.081249212577
210229,222156.72278590262
210230,21291.988926725106
210231,72197.7131234592
210232,17980.9888060459
210233,27793.292135154028
210234,48963.7489163237
210235,16100.156187093933
210236,69705.2538234232
210237,127634.3324404191
210238,32548.07607070224
210239,17874.877447766998
210240,9287.71863769133
210241,78799.71883999847
210242,383779.68856189185
210243,73367.2007967018
210244,56292.02802808896
210245,13680.827299604061
210246,12797.657986731214
210247,21667.063896206902
210248,49595.77468119066
210249,59419.11534963983
210250,52914.09233179684
210251,26751.1984542948
210252,2311.099222720157
210253,9234.473286229724
210254,14815.101363557387
210255,23254.539002310088
210256,13037.60020667002
210257,50869.58498275568
210258,86169.65737738057
210259,8223.277605772179
210260,1177.0735229562633
210261,30145.897573501505
210262,327152.1461737559
210263,203412.3014643166
210264,25745.34885812126
210265,129731.16377483866
210266,49389.139756416735
210267,8514.246781368696
210268,12693.009036829266
210269,42535.95416554563
210270,52783.6299503747
210271,21850.658819864933
210272,34812.58134423116
210273,56054.06242521369
210274,17312.802627879366
210275,68645.6679368869
210276,198263.26740975332
210277,6142.576410200672
210278,10474.621718439033
210279,13564.409910969836
210280,78573.47115929078
210281,153211.71881471743
210282,47624.18699056515
210283,60138.24238690285
210284,300511.86625421525
210285,67638.68832498652
210286,496828.30507722596
210287,74111.24211558812
210288,10365.446877710136
210289,86509.48276082258
210290,154537.434788092
210291,18704.488077663562
210292,65446.34992144517
210293,-3851.13914428078
210294,70151.99589687421
210295,69968.19918301674
210296,205726.89798642686
210297,25180.0235997882
210298,99159.52409747947
210299,205610.28243808256
210300,305007.1188646435
210301,42225.40576594919
210302,20126.28644149697
210303,6637.809209673782
210304,10579.421160263133
210305,30019.037425998205
210306,77469.27307621358
210307,47239.833013060044
210308,25757.38745751671
210309,118164.78943775837
210310,53422.31455040133
210311,57090.15134455706
210312,10680.358619276107
210313,13043.88917467673
210314,12314.702099815771
210315,308719.7404861351
210316,27212.699019189455
210317,15879.93169218491
210318,85049.37860257147
210319,75011.81292286792
210320,27257.062293542807
210321,25141.876418437936
210322,68024.49092203747
210323,16119.5614603
210324,52197.02192617845
210325,25548.16335663271
210326,57247.00121842406
210327,21045.662895754936
210328,67359.94377731666
210329,9720.258193154063
210330,130982.14265909468
210331,10859.43389190807
210332,13341.589788189438
210333,211233.9807114807
210334,45923.564373204135
210335,10858.609566277439
210336,15341.471154127299
210337,28571.854343027633
210338,24508.418561736322
210339,4473.667734133262
210340,36658.41152763443
210341,379175.10883816314
210342,61511.431510412236
210343,305430.6973168669
210344,18098.196271097288
210345,370733.9764698265
210346,8463.50979472715
210347,8909.599834763714
210348,14389.459997961167
210349,10260.829964885255
210350,66122.86941483422
210351,7750.04280710726
210352,148217.1871426968
210353,14412.024056240298
210354,46400.01734868218
210355,10515.48024681124
210356,22532.243546967606
210357,13963.058596075512
210358,105179.99228119748
210359,41243.803077250996
210360,72674.59699068617
210361,59855.738752207915
210362,94019.7532433236
210363,12245.399604709623
210364,17094.86612635755
210365,24438.907561587945
210366,29914.739937068036
210367,22314.8638365991
210368,94762.27464242502
210369,11232.859947454512
210370,56562.60069877541
210371,37988.94461230366
210372,25999.264868051458
210373,16708.374201478873
210374,27523.559277241868
210375,310801.7371223321
210376,90279.58971098161
210377,66673.87392606073
210378,235838.2049456676
210379,6950.562851512812
210380,40734.29130534759
210381,48062.38979830822
210382,24484.021309145
210383,418813.7193637235
210384,124014.28552688796
210385,21307.35645892784
210386,16092.908468128084
210387,39550.24070122966
210388,364114.77294271067
210389,36151.7934805156
210390,137136.51015381468
210391,19389.682928848575
210392,61501.566082455145
210393,18071.69419256352
210394,22106.66272296914
210395,90150.46339741361
210396,25640.52770046095
210397,150423.0045531356
210398,17389.570791757058
210399,126634.40139638192
210400,30977.34648059844
210401,22336.895391640253
210402,291930.2425490331
210403,1662183.4426926414
210404,22677.701718022436
210405,73244.19640592113
210406,54976.15295288166
210407,14705.498213477225
210408,39608.340725385584
210409,253569.4234461717
210410,23086.034271449047
210411,49217.47012544479
210412,74534.5675645001
210413,85413.9984551296
210414,164142.5258056438
210415,1305.8936298924164
210416,17819.286311042826
210417,50361.61168019857
210418,78447.90369809014
210419,103369.12501899674
210420,17431.39564381334
210421,15664.384132730669
210422,26443.40453904847
210423,26402.039899134837
210424,36914.39529681792
210425,16859.066415367663
210426,48328.510557306596
210427,19864.91284074434
210428,59235.48332502378
210429,14788.655448483096
210430,124249.76595941489
210431,5870.455279107366
210432,381449.21405952814
210433,43942.237732019814
210434,31577.30534621954
210435,66143.62940113814
210436,175076.96190360448
210437,10766.156582089534
210438,9031.253610916909
210439,14856.587345721611
210440,150654.5725421771
210441,524292.9875901598
210442,8773.571841289777
210443,35005.93710543193
210444,14284.87051992898
210445,15069.318342507599
210446,95088.5459060848
210447,43814.3417204438
210448,6449.362494704903
210449,16690.614184046903
210450,37538.78839668217
210451,247819.0633164402
210452,38959.86795739588
210453,18539.235382712246
210454,11229.645969930134
210455,25446.87648911061
210456,65705.32335934225
210457,512702.4831318895
210458,79058.79695850745
210459,22488.43733108105
210460,10855.370490597503
210461,41660.28910809495
210462,14379.369066863888
210463,14900.473213433987
210464,17438.76192301005
210465,282815.0609238801
210466,17814.542135278105
210467,24276.678543743114
210468,90560.51089097894
210469,172238.41308470938
210470,210163.13296018646
210471,11819.846628964748
210472,36314.85410456745
210473,83450.93100667305
210474,84235.63973783565
210475,35323.68624480685
210476,62654.30252091735
210477,43118.206514395715
210478,224844.75864531784
210479,9957.938820495343
210480,573890.1685789371
210481,38722.17722854069
210482,65468.200670989805
210483,10330.62258786014
210484,10657.845825960118
210485,20526.737015279625
210486,93445.04466461838
210487,70413.0170730097
210488,28549.773426105843
210489,19122.143486233534
210490,245166.28299635183
210491,129651.97583508768
210492,25189.158575046098
210493,37226.15864702113
210494,13266.152724773408
210495,19639.542740001794
210496,30876.114671721658
210497,46196.5649644583
210498,683619.0067696464
210499,181052.14238758897
210500,54785.585612851086
210501,16091.108102183425
210502,6689.277497301606
210503,90464.2754589587
210504,66298.9574792466
210505,129339.274884804
210506,25928.964479710976
210507,47750.44018577081
210508,49965.71859857783
210509,140653.3323078315
210510,26400.56079155972
210511,16648.480874019206
210512,14965.252146385323
210513,10283.671493039728
210514,56568.50728537789
210515,10932.63891497074
210516,109920.88887399595
210517,75134.95242249628
210518,51026.931329165265
210519,116352.58238586447
210520,65443.93166394566
210521,99786.10942646596
210522,15922.337409226715
210523,15449.54007774757
210524,10278.519470243715
210525,46203.96996380396
210526,96304.90949300378
210527,68473.79292818703
210528,15400.43164352085
210529,15338.860577099786
210530,51534.24137144167
210531,25024.99186849761
210532,94363.95610657264
210533,67926.89907883361
210534,52511.40498250401
210535,12994.58114462307
210536,54265.798313064864
210537,36309.753237293626
210538,103250.82730884023
210539,20074.78333207321
210540,15541.777861789873
210541,8814.522278172764
210542,27258.33686597761
210543,163134.23910096422
210544,13155.037685936895
210545,50534.04403222497
210546,44019.09312584172
210547,114963.17398090994
210548,111750.94464985456
210549,525933.0087646978
210550,104754.43621000489
210551,67764.15349779974
210552,6472.390703018042
210553,18330.049685749007
210554,22435.633714382064
210555,184634.92372648255
210556,67369.52211746214
210557,11664.823156086182
210558,72216.48734941459
210559,18161.331257265505
210560,7933.237122211955
210561,16662.780872460375
210562,26156.990897549545
210563,256434.3631938622
210564,4455.292703406929
210565,65506.49055274545
210566,98705.16721844446
210567,22772.702356267484
210568,352977.3702408731
210569,239911.83274592878
210570,18008.682901687684
210571,15034.419955097215
210572,218598.49873580193
210573,86132.40856003956
210574,12573.891107006748
210575,7343.445848206233
210576,95345.85373089995
210577,21561.951243180458
210578,188661.951267729
210579,332927.7643151666
210580,164869.83312663028
210581,19667.922780449797
210582,81108.07256307534
210583,38276.68534972799
210584,23167.328872583515
210585,84077.57547349979
210586,12064.77995308052
210587,12044.968660080136
210588,65024.30328098725
210589,28365.564113326716
210590,21796.299767915487
210591,110165.77280222086
210592,8620.245681487591
210593,43269.78674811928
210594,59498.689010224596
210595,497814.8606876745
210596,19779.566798540036
210597,45387.86032866209
210598,32058.223452040824
210599,32096.08526654251
210600,107546.48819963669
210601,59502.148452438676
210602,113040.51154837426
210603,26871.248833779162
210604,97943.347433254
210605,590951.1697524573
210606,42607.21216797675
210607,12774.187268228146
210608,80007.66782719686
210609,-2917.7206727689845
210610,47960.67426289654
210611,37390.62115958119
210612,118632.20580921734
210613,24427.29823705712
210614,16667.870508676795
210615,61717.45327879602
210616,86555.02651310326
210617,63133.1388900545
210618,50604.89931382862
210619,39257.052469678085
210620,82923.13845206247
210621,65964.83360107374
210622,46109.48720293992
210623,10713.72564776375
210624,43108.80557574009
210625,39155.50778299602
210626,142000.48457986608
210627,78970.78524253414
210628,68874.07967975088
210629,14725.980493026193
210630,70495.53878068028
210631,28356.237459401673
210632,18075.498525648556
210633,45763.05949419357
210634,36744.33650466042
210635,250208.58194355603
210636,19713.374448992578
210637,29594.80408121516
210638,6124.206458973626
210639,12653.038672523591
210640,77639.35436983744
210641,47668.510543511
210642,18302.550050080252
210643,415993.90581839497
210644,131503.17664007848
210645,210692.56608712475
210646,20479.55220426378
210647,8078.359183269793
210648,101966.85924877241
210649,49566.82782305027
210650,108771.47784751846
210651,38291.60701861121
210652,15526.07018491147
210653,263104.0921836217
210654,102994.88451851011
210655,13648.294266896864
210656,232621.24825423484
210657,26145.85059194895
210658,28735.84000138194
210659,16996.232110793084
210660,42082.86736374779
210661,4281.4721375682275
210662,32214.637579254235
210663,30885.21424177734
210664,47875.746001923166
210665,29457.53237274647
210666,40697.68992090309
210667,87234.89023171064
210668,150897.47057854506
210669,19427.05608264394
210670,201670.9292706788
210671,24704.10352020017
210672,143554.37717084994
210673,92092.83429246719
210674,15923.118370053053
210675,48456.23939734636
210676,18975.348024801824
210677,19368.49012315744
210678,61745.9051478591
210679,126393.5696469228
210680,197142.04216415322
210681,81670.40055064083
210682,68946.59433521655
210683,34390.290329428695
210684,14180.942776811218
210685,-7106.319357496141
210686,245331.4747247524
210687,85608.9137493822
210688,181031.28260800432
210689,78696.89729784246
210690,15898.108540969228
210691,293624.72937169176
210692,104662.54386826951
210693,22416.78770057121
210694,52750.296530859334
210695,59765.67718207004
210696,30341.941148156206
210697,6807.525209764586
210698,8408.909922666942
210699,32236.809884142698
210700,29966.82990338334
210701,46050.72626303388
210702,9227.67275209532
210703,35913.83575421491
210704,21774.38601789576
210705,19182.787916172027
210706,18517.497323798027
210707,51729.74473547101
210708,29893.740154101528
210709,21482.781776078842
210710,86838.01936782573
210711,168141.63830843972
210712,331138.8849109762
210713,551158.461659428
210714,14220.893970528898
210715,21206.32933213027
210716,74814.52613292157
210717,340918.1350161213
210718,110620.21137632789
210719,14172.148940747415
210720,85212.8942874259
210721,14733.14954795225
210722,63824.04325509987
210723,55553.56600810093
210724,153003.94107535365
210725,81143.14660707171
210726,84704.06388997077
210727,40534.22742254509
210728,26931.131249501756
210729,89035.35638832807
210730,43614.81892912183
210731,92422.96759859056
210732,13697.626709673124
210733,373600.544964116
210734,76806.12337459298
210735,302816.2204350962
210736,156204.02838407375
210737,74485.03744661696
210738,13731.34546574339
210739,121190.77563874405
210740,120001.68312421873
210741,149082.84375515505
210742,35139.16120081837
210743,26294.251471515872
210744,89330.63144385401
210745,21011.662269047294
210746,40319.50568333523
210747,228831.9566447214
210748,89901.70403438745
210749,58534.248925225555
210750,56189.70158141933
210751,-45679.677616486006
210752,29432.761403729924
210753,32999.004089456546
210754,21524.547272023883
210755,260960.06171069937
210756,82129.1812551989
210757,7176.158103281581
210758,120500.2657464769
210759,53273.777709978734
210760,134483.73124750308
210761,74417.58297693808
210762,221406.18740548813
210763,13279.876992357604
210764,169656.00095884842
210765,138796.03457629198
210766,11892.654664013691
210767,292874.7129338733
210768,11521.957849219114
210769,227819.70477439003
210770,16632.632988145397
210771,17535.26150872964
210772,4071.5103716921003
210773,350119.16072422446
210774,5920.451229274455
210775,292226.49599247903
210776,8062.942961030778
210777,746317.5795725638
210778,45499.1799745612
210779,27905.996867585367
210780,70922.82320818047
210781,15865.540550168807
210782,95694.74356558334
210783,62640.06289670442
210784,60212.55707814318
210785,117431.82055575133
210786,10144.632786403177
210787,14089.542305305109
210788,56032.10145262355
210789,199894.65113342984
210790,104817.96118039334
210791,11558.967802910454
210792,56285.40624366616
210793,59694.95446058757
210794,20520.498435004694
210795,32212.72722539316
210796,42531.84366226025
210797,185637.6902940415
210798,104062.15431795623
210799,94736.8080103565
210800,115189.59828049931
210801,24195.917072175947
210802,11949.912464849709
210803,122334.80404249075
210804,8972.240534516372
210805,16083.595524100823
210806,148049.49213137937
210807,101550.91899685698
210808,20697.796256331887
210809,46315.16976519903
210810,37155.10660195415
210811,99043.32871037244
210812,231729.06838009038
210813,46686.341261508926
210814,22511.58052307247
210815,18112.79006015799
210816,8148.282719655006
210817,8650.75591542013
210818,75426.47041344878
210819,81121.34660043521
210820,184342.44878460045
210821,24420.616056769468
210822,134626.31714192845
210823,52316.545509496085
210824,25843.281888302972
210825,123305.75248945736
210826,15644.648732796548
210827,210806.8929865855
210828,172761.39840381753
210829,13428.368581969418
210830,17395.613618075142
210831,317948.6236828178
210832,28251.32717724669
210833,224125.400323656
210834,97807.19863815779
210835,104941.74345871422
210836,37728.902700464
210837,42869.20719883158
210838,8770.001132328565
210839,13779.622844560614
210840,35457.741985330766
210841,73167.67148881528
210842,26339.02941913821
210843,33821.43002475015
210844,1009736.2709460343
210845,38333.51000089402
210846,27521.444273787372
210847,21295.789270460904
210848,16796.095796140587
210849,99072.60345181008
210850,115785.04488394299
210851,84411.7605324096
210852,26480.65521288955
210853,30829.2344369052
210854,16010.685756473289
210855,51295.665169963155
210856,149287.31499384012
210857,41072.4493574267
210858,83005.61971484627
210859,133317.99788330108
210860,11522.62129267331
210861,42986.59223175852
210862,23428.04923143443
210863,24600.783781987473
210864,23876.85910171127
210865,17813.535460288942
210866,57821.58629675835
210867,37903.48762459142
210868,43879.740214665544
210869,68513.40646498564
210870,75428.61108324918
210871,32738.484203123102
210872,22646.598879666344
210873,230125.78929694032
210874,15010.409549504966
210875,413225.279426582
210876,68867.64915167133
210877,18347.388143203163
210878,225326.28667604394
210879,25264.69770914196
210880,15565.970560364622
210881,400306.73208642245
210882,137888.801244144
210883,364879.4540602343
210884,40241.63620624614
210885,17223.341813139916
210886,93905.59955409673
210887,64556.92093007715
210888,16397.374945677926
210889,25808.75534950685
210890,40934.755171759425
210891,26336.609889242678
210892,49696.44216344714
210893,10473.356708329069
210894,3976.826658296879
210895,16463.220217191876
210896,20341.49575916911
210897,71502.427599442
210898,304649.10155333544
210899,108387.39649682297
210900,14121.7277323897
210901,211389.07816063357
210902,105207.27035598841
210903,69609.48236879236
210904,38038.88337399277
210905,276204.0465172365
210906,24626.42336624557
210907,39549.324899827356
210908,13912.688919505494
210909,27438.948560584253
210910,19483.50754854701
210911,22550.563366193688
210912,19871.49049718412
210913,13308.194927890607
210914,10797.988609033928
210915,17611.837552181125
210916,54374.12317774291
210917,12936.95828007448
210918,10413.206434755135
210919,13712.74645549999
210920,53920.207026157805
210921,38351.40179982746
210922,39499.063577418296
210923,144266.0485568717
210924,19406.081428926722
210925,39491.40095786701
210926,210418.41876404494
210927,160081.69362373924
210928,40153.40209398641
210929,14408.47174348978
210930,19043.136366909424
210931,10123.78041271578
210932,48760.75257501231
210933,17401.73188858551
210934,41631.89010108893
210935,322911.71215356234
210936,86101.27920886132
210937,118878.31125070475
210938,125040.65253678382
210939,19551.07596840756
210940,8012.906367953547
210941,108209.44112640433
210942,191084.50757650446
210943,7753.735759450603
210944,171830.1944450236
210945,31372.8291908758
210946,12338.537096116816
210947,280163.6222884192
210948,57345.27272134936
210949,35465.94308478123
210950,29969.711264043468
210951,39851.62056241118
210952,71692.85310339919
210953,228326.22149980222
210954,198276.24465780254
210955,14926.132873534123
210956,-911.2491541421768
210957,47992.56490007943
210958,24112.844308312822
210959,285000.33470600937
210960,11486.270210398488
210961,69203.85057530859
210962,11321.111304334558
210963,9894.306275086587
210964,578741.4077844337
210965,12250.476930325185
210966,160961.2815989065
210967,78534.61616787592
210968,82941.23312862274
210969,3750.2845865835116
210970,188818.21738964246
210971,50656.70395316305
210972,55208.02782826508
210973,84736.39322072707
210974,24422.607777897163
210975,170325.39817212243
210976,148258.8368116183
210977,202085.27616206915
210978,78397.02230722795
210979,31153.479398623625
210980,372574.2511482809
210981,19262.61764185608
210982,44428.73482326434
210983,202483.92383431713
210984,81174.51317201753
210985,16462.177885519362
210986,15246.720748190248
210987,31072.256156626077
210988,309789.64604618715
210989,43673.702379015136
210990,64932.775537605026
210991,5014.4355794831645
210992,17459.45547243229
210993,52643.83040169993
210994,15935.457340935802
210995,17166.585717807604
210996,207511.7332136731
210997,72262.14178948628
210998,7873.3431028559935
210999,120671.8632716948
211000,11716.054483850072
211001,78470.63536920997
211002,11318.941602239978
211003,165104.74194546771
211004,7568.433436026156
211005,154460.77763379618
211006,77966.65577932048
211007,298179.5027468277
211008,47903.64529290941
211009,46057.196881368545
211010,19723.16678322104
211011,78128.02929345302
211012,50832.51692536665
211013,14360.959106563008
211014,52326.08888051199
211015,15832.562853422125
211016,17233.633557689955
211017,16380.473815491903
211018,75472.55571247244
211019,134660.43779263747
211020,196581.03751991293
211021,28121.457832101798
211022,33699.51629924958
211023,131071.60512425385
211024,63608.422168804726
211025,40186.83489499266
211026,77560.61262737482
211027,25672.98388676686
211028,166622.84130432474
211029,135258.8250644385
211030,61350.82779075837
211031,19867.81350877662
211032,62378.43718284986
211033,7826.391001672011
211034,184005.22394257892
211035,60922.70157244682
211036,112980.60309253789
211037,90682.14880529098
211038,23312.344116093605
211039,63497.442726834575
211040,26658.503614770834
211041,23606.6701996459
211042,41915.49348731875
211043,7261.720375762408
211044,30851.2951526149
211045,35229.327320398654
211046,166249.39565457086
211047,16216.163553281109
211048,113190.25691188312
211049,53850.18037849918
211050,18981.84245937739
211051,11676.611631169835
211052,22604.288657484787
211053,76336.01024248116
211054,194248.61069939221
211055,16308.084439811148
211056,40054.87001837544
211057,98716.39205553629
211058,55950.90183861126
211059,21424.520870651693
211060,81063.8932776248
211061,75516.33876617308
211062,11980.848167891145
211063,61076.265604196415
211064,55624.5421495497
211065,112216.59844043868
211066,239301.12704292077
211067,314437.7509084585
211068,97811.44154700544
211069,2696.1841481102747
211070,71023.07766423616
211071,159425.01446125278
211072,177859.84963177124
211073,84937.63798468877
211074,23503.826434531828
211075,19370.771429562454
211076,123675.77168791754
211077,32707.257354588008
211078,11145.179177499733
211079,137979.2009932661
211080,7525.341775762368
211081,37285.43095049367
211082,17854.99079627635
211083,39301.167464468905
211084,83576.38667767981
211085,63378.25907349371
211086,26547.00157548973
211087,11895.29002887158
211088,17721.365115208417
211089,23495.225691715907
211090,49576.006842827854
211091,173053.550833751
211092,107126.72803884895
211093,50111.29358288971
211094,21274.388586135516
211095,12175.94432554498
211096,9779.648572912163
211097,17034.02069040753
211098,47064.20480151794
211099,17692.81399575705
211100,121464.50055772041
211101,45154.37869826488
211102,58997.41824516107
211103,-2407.4618347540454
211104,103806.42945834089
211105,18818.76711222809
211106,70073.1047979652
211107,156777.52156041082
211108,108877.54477148553
211109,14958.079318603246
211110,8423.542697878824
211111,40316.146520421506
211112,26790.97120112987
211113,17072.18485734513
211114,-1702.8683394720792
211115,40884.695325607056
211116,43369.43279761075
211117,31675.921280630988
211118,58819.41730195441
211119,42018.98142591129
211120,43971.476670871474
211121,68360.23498785461
211122,11467.47223965179
211123,13244.225514032805
211124,19035.63470494646
211125,96577.81003377569
211126,28297.17697638715
211127,116651.31381317439
211128,100043.23921191352
211129,43288.093113206436
211130,129740.362256271
211131,16963.394416046358
211132,12867.802684540682
211133,13288.83736275731
211134,16701.397481000502
211135,80661.17554679696
211136,19236.154329546498
211137,16148.533926326862
211138,54484.57217696561
211139,18874.266313951433
211140,25369.12507157036
211141,90338.04451972211
211142,25959.09869659231
211143,21857.840726348564
211144,24258.771514925425
211145,75068.75015885774
211146,17452.958257787166
211147,33804.3394595597
211148,154893.88908509008
211149,122717.5011235509
211150,24335.03682712496
211151,102950.70546398072
211152,62236.080252940745
211153,104100.75962986812
211154,94873.17872982702
211155,299950.86929152964
211156,9300.310142007373
211157,19999.219834483116
211158,18094.67144867854
211159,61884.32043608013
211160,59417.50322300182
211161,9519.69303587811
211162,19095.667673801563
211163,131572.30411146145
211164,15456.143091251986
211165,80227.74128412468
211166,37483.450686430864
211167,10724.834032206789
211168,67564.76106168519
211169,294074.2135778514
211170,265635.09393610584
211171,574332.5183313367
211172,24801.91564987762
211173,35632.28713209473
211174,182117.6263351145
211175,1732.481423148587
211176,109985.74276286352
211177,52682.8799019889
211178,153631.52684821776
211179,29097.31949997553
211180,67297.7160055638
211181,68193.05672227909
211182,461577.2865756111
211183,137129.27714045724
211184,43227.51007395258
211185,27193.763671444623
211186,183549.95378865532
211187,44242.77519283138
211188,31628.684174729533
211189,54263.2752752829
211190,16918.97011635352
211191,51472.90783344849
211192,81663.05627874733
211193,40920.00728583411
211194,16189.24112171353
211195,22110.533248479598
211196,56020.396004787915
211197,18474.334924384868
211198,12919.494773342798
211199,81755.28289410617
211200,17264.883749822297
211201,44634.186717937766
